,Item name,Item Scale,Item image,Item no
1236,1972 VOLKSWAGEN BUS T2,1:34-1:39 Scales,https://www.wellydiecast.com/upload/product/middle/2020-01-15/638291337554.jpg,42347DT
1237,VOLKSWAGEN T3 VAN,1:34-1:39 Scales,https://www.wellydiecast.com/upload/product/middle/2017-07-04/188398040338.jpg,43687
1238,PORSCHE 911 CARRERA S COUPE,1:34-1:39 Scales,https://www.wellydiecast.com/upload/product/middle/2017-07-04/481126094472.jpg,43661FR
1239,Mini Cooper 1300,1:34-1:39 Scales,https://www.wellydiecast.com/upload/product/middle/2017-07-04/814286174522.jpg,43609P
1240,PORSCHE 911 CARRERA S COUPE,1:34-1:39 Scales,https://www.wellydiecast.com/upload/product/middle/2017-07-04/614737077784.jpg,43661GP
1241,Mini Cooper 1300,1:34-1:39 Scales,https://www.wellydiecast.com/upload/product/middle/2017-07-04/612734846454.jpg,43609U
1242,1960 ALFA  SPIDER 2600,1:34-1:39 Scales,https://www.wellydiecast.com/upload/product/middle/2017-07-03/564957994402.jpg,42373C-F
1243,1960 ALFA  SPIDER 2600,1:34-1:39 Scales,https://www.wellydiecast.com/upload/product/middle/2017-07-03/092308683501.jpg,42373H-F
1244,1968 OLDSMOBILE 442,1:34-1:39 Scales,https://www.wellydiecast.com/upload/product/middle/2017-07-03/693671141855.jpg,43711
1245,1969 PONTIAC GTO,1:34-1:39 Scales,https://www.wellydiecast.com/upload/product/middle/2017-07-03/804962974944.jpg,43714
1246,1967 PONTIAC FIREBIRD,1:34-1:39 Scales,https://www.wellydiecast.com/upload/product/middle/2017-07-03/525528295839.jpg,43715
1247,1972 PONTIAC FIREBIRD,1:34-1:39 Scales,https://www.wellydiecast.com/upload/product/middle/2021-06-24/666728321366.jpg,43735F
1248,1953 CHEVROLET 3100 PICK UP,1:34-1:39 Scales,https://www.wellydiecast.com/upload/product/middle/2017-07-03/049427560390.jpg,43708
1249,1982 CHEVROLET Corvette Coupe,1:34-1:39 Scales,https://www.wellydiecast.com/upload/product/middle/2017-07-03/986364370580.jpg,43716
1250,2015 FORD F-150 REGULAR CAB,1:34-1:39 Scales,https://www.wellydiecast.com/upload/product/middle/2017-07-03/597217216054.jpg,43701
1251,2015 FORD MUSTANG GT,1:34-1:39 Scales,https://www.wellydiecast.com/upload/product/middle/2017-07-03/641008102488.jpg,43707
1252,LAND ROVER RANGE ROVER SPORT,1:34-1:39 Scales,https://www.wellydiecast.com/upload/product/middle/2017-07-03/469342261396.jpg,43698F
1253,FSO WARSZAWA 224,1:34-1:39 Scales,https://www.wellydiecast.com/upload/product/middle/2017-07-03/673154808347.jpg,43621
1254,MERCEDES-BENZ 2016 E-Class,1:34-1:39 Scales,https://www.wellydiecast.com/upload/product/middle/2017-07-03/937987417431.jpg,43703
1255,MERCEDES-BENZ SPRINTER PANEL VAN,1:34-1:39 Scales,https://www.wellydiecast.com/upload/product/middle/2017-07-03/424165699321.jpg,43730
1256,MERCEDES-BENZ SPRINTER TRAVELINER,1:34-1:39 Scales,https://www.wellydiecast.com/upload/product/middle/2017-10-24/024048873110.jpg,43731
1257,VOLKSWAGEN BEETLE,1:34-1:39 Scales,https://www.wellydiecast.com/upload/product/middle/2017-07-05/768824830957.jpg,42343SB
1258,KIA OPTIMA FL,1:34-1:39 Scales,https://www.wellydiecast.com/upload/product/middle/2017-06-30/931969294071.jpg,43697OP
1259,LAMBORGHINI GALLARDO LP560-4,1:43-49 SCALE,https://www.wellydiecast.com/upload/product/middle/2017-06-27/745031065557.jpg,44018
1260,KIA Sorento,1:34-1:39 Scales,https://www.wellydiecast.com/upload/product/middle/2017-06-30/952282306751.jpg,43710
1261,HYUNDAI Sonata,1:34-1:39 Scales,https://www.wellydiecast.com/upload/product/middle/2017-06-30/269247061301.jpg,43717
1262,HYUNDAI IONIG,1:34-1:39 Scales,https://www.wellydiecast.com/upload/product/middle/2017-06-30/339733504317.jpg,43720
1263,HYUNDAI TUCSON,1:34-1:39 Scales,https://www.wellydiecast.com/upload/product/middle/2017-07-04/463289315933.jpg,43718
1264,HYUNDAI EIANTRA,1:34-1:39 Scales,https://www.wellydiecast.com/upload/product/middle/2017-06-30/029338083070.jpg,43719
1265,GENESIS G90,1:34-1:39 Scales,https://www.wellydiecast.com/upload/product/middle/2017-06-30/789547967283.jpg,43721
1266,GENESIS G80,1:34-1:39 Scales,https://www.wellydiecast.com/upload/product/middle/2017-06-30/842999903666.jpg,43722
1267,HYUNDAI ASIAN,1:34-1:39 Scales,https://www.wellydiecast.com/upload/product/middle/2017-06-30/886526692572.jpg,43724
1268,TOYOTA 2016 Camry,1:34-1:39 Scales,https://www.wellydiecast.com/upload/product/middle/2017-07-03/397400169595.jpg,43728
1269,Mazda CX-5,1:34-1:39 Scales,https://www.wellydiecast.com/upload/product/middle/2017-07-03/398435519889.jpg,43729
1270,JAGUAR F-PACE,1:34-1:39 Scales,https://www.wellydiecast.com/upload/product/middle/2017-10-24/066923152268.jpg,43726
1271,1972 VOLKSWAGEN BUS T2,1:34-1:39 Scales,https://www.wellydiecast.com/upload/product/middle/2017-07-05/687990911568.jpg,42347SB
1272,1972 VOLKSWAGEN BUS T2,1:34-1:39 Scales,https://www.wellydiecast.com/upload/product/middle/2021-01-27/787076067369.jpg,49764SB
1273,MINI COOPER 1300,1:60-1:64 Scales,https://www.wellydiecast.com/upload/product/middle/2017-07-07/981836361331.jpg,52299EF
1274,2001 CHEVROLET SUBURBAN,1:60-1:64 Scales,https://www.wellydiecast.com/upload/product/middle/2017-07-07/261026501802.jpg,52228PT
1275,2008 CHEVROLET TAHOE,1:60-1:64 Scales,https://www.wellydiecast.com/upload/product/middle/2017-07-07/460183302405.jpg,52291WP
1276,2008 CHEVROLET TAHOE,1:60-1:64 Scales,https://www.wellydiecast.com/upload/product/middle/2017-07-07/815504676588.jpg,52291BP
1277,GMC YUKON DENALI,1:60-1:64 Scales,https://www.wellydiecast.com/upload/product/middle/2017-07-07/615725395126.jpg,52250PT
1278,1999 FORD CROWN VICTORIA,1:60-1:64 Scales,https://www.wellydiecast.com/upload/product/middle/2017-07-07/112727351052.jpg,52067PR
1279,1999 FORD CROWN VICTORIA,1:60-1:64 Scales,https://www.wellydiecast.com/upload/product/middle/2017-07-07/384414607331.jpg,52067PT
1280,1999 FORD CROWN VICTORIA,1:60-1:64 Scales,https://www.wellydiecast.com/upload/product/middle/2017-07-07/396658171473.jpg,52067PD
1281,BMW R1100 RT (POLICE VERSION),1:18 Motos,https://www.wellydiecast.com/upload/product/middle/2020-01-16/048038152040.JPG,12150IC
1282,BMW R1100 RT (POLICE VERSION),1:18 Motos,https://www.wellydiecast.com/upload/product/middle/2020-01-16/372689518082.JPG,12151IP
1283,1963 VOLKSWAGEN T1 BUS ,1:34-1:39 Scales,https://www.wellydiecast.com/upload/product/middle/2017-07-05/908604369526.jpg,49764A2
1284,1969 Ford Capri,1:34-1:39 Scales,https://www.wellydiecast.com/upload/product/middle/2019-01-17/872023373795.jpg,43753
1285,1969 Ford Mustang Boss 429,1:60-1:64 Scales,https://www.wellydiecast.com/upload/product/middle/2020-01-16/727696878374.jpg,52376
1286,Scania P320 Distribution Truck,1:102 Scale,https://www.wellydiecast.com/upload/product/middle/2021-01-27/573743112964.jpg,95220F
1287,,,,
1288,,,,
1289,,,,
1290,,,,
1291,,,,
1292,,,,
1293,,,,
1294,,,,
1295,,,,
